client_id,BTS,etat_client
27290018,27X024,Active
25011464,25X144,Active
31050359,31X678,Active
3160039,03X018,Terminated
17010760,17X077,Active
40010557,40X002,Active
26170035,26X036,Active
23060241,23X062,Active
27010923,27X008,Active
16020495,16X826,Active
34010246,34X035,Active
48270386,48X115,Active
22011587,22X046,Active
9070587,09X002,Active
9070590,09X121,Active
24270014,24X029,Active
26010572,26X010,Active
48250045,48X013,Active
16250106,16X383,Active
10020025,06X160,Terminated
8010908,08X091,Active
17010943,17X005,Active
16180150,16X121,Active
25050122,25X112,Active
35170095,35X060,Active
11010072,11X017,Active
16090389,16X1086,Active
44270435,44X106,Active
4010529,04X021,Active
3230003,03X065,Active
19011842,19X015,Active
22310063,22X041,Active
47110014,47X009,Active
31080696,31X143,Active
24150107,24X080,Active
2220149,02X128,Terminated
28330014,28X100,Active
16020043,16X793,Active
42160008,42X020,Active
31012591,31X036,Active
12240042,12X089,Active
14010125,14X090,Active
11070122,11X005,Active
1050115,01X026,Active
24340088,24X058,Active
6020002,06X040,Active
6011489,06X124,Active
17010094,17X028,Active
16360143,16X192,Active
3020050,03X078,Active
13530018,13X115,Active
41200094,41X004,Active
44010503,44X002,Terminated
15660040,06X081,Active
9011303,09X049,Active
25060202,25X037,Active
16190454,16X773,Active
25011423,25X018,Terminated
48010564,48X159,Terminated
43010319,43X061,Active
40040002,40X023,Active
3160057,03X110,Active
31040246,31X101,Active
32100035,32X048,Active
7340175,07X131,Active
14130157,14X133,Active
16010477,16X362,Active
15580045,15X012,Active
31080763,31X226,Terminated
10430248,10X133,Active
43150210,43X040,Active
15430002,15X133,Active
11010591,11X007,Active
34160077,34X113,Active
23110048,23X146,Active
42170393,42X171,Active
34280184,34X033,Terminated
44070082,44X017,Active
22360002,22X055,Active
22450002,22X140,Active
40010417,40X002,Active
4280095,04X090,Active
34010155,34X005,Active
16050787,16X1108,Terminated
38110053,38X056,Active
36030006,36X014,Active
17070328,17X119,Active
9010821,09X009,Active
40130139,40X064,Active
13450082,13X054,Active
30010950,30X061,Active
14130116,14X080,Terminated
16460177,16X1038,Active
42270030,42X036,Active
42060006,42X089,Active
10010742,10X127,Active
10240029,10X002,Active
25011637,25X019,Active
39010576,39X109,Active
34230093,34X106,Active
2080257,02X066,Active
27011423,27X042,Active
16300208,16X845,Active
16160437,16X398,Active
39010894,39X027,Active
15490025,15X083,Active
11010378,11X077,Active
19240051,19X129,Active
21300011,21X148,Active
31190007,31X126,Active
46220006,46X020,Terminated
12010272,12X004,Active
5370004,05X177,Active
16210036,16X802,Active
9150063,09X053,Active
29010795,29X149,Terminated
9140210,09X162,Active
16240603,16X1461,Active
23010144,23X083,Active
7210053,07X014,Active
29290050,29X220,Active
5010134,05X098,Active
34070036,34X056,Active
41010405,41X041,Active
16150100,16X080,Active
16250361,16X856,Active
26320299,26X033,Active
41200224,41X039,Active
8011048,08X025,Active
27010230,27X002,Terminated
27260097,27X026,Active
4070269,04X065,Active
34011020,34X002,Active
15060029,15X014,Active
31160159,31X484,Active
14420005,14X067,Active
39200001,39X050,Active
31020074,27X133,Active
10050118,26X019,Active
4190034,04X018,Active
3010739,03X003,Active
7011067,07X001,Active
20010258,20X033,Active
7010958,05X126,Active
7080017,07X062,Terminated
7011769,07X040,Active
28010765,28X164,Active
23010517,23X095,Active
48210072,48X079,Active
8010740,08X004,Active
15270162,15X015,Active
23060428,23X025,Active
18260365,18X078,Active
25120020,25X170,Active
46090057,46X107,Active
14160160,14X141,Active
4210139,04X100,Active
32010451,32X005,Active
44200181,44X076,Active
44010691,44X066,Active
19080152,19X033,Active
4050140,04X050,Active
15040002,15X033,Active
16090438,16X850,Active
42100078,42X018,Active
31013587,31X166,Active
16180179,16X807,Active
34011176,34X003,Active
16450041,16X370,Terminated
6011125,06X220,Active
18120318,18X010,Active
35010474,35X031,Active
21350046,21X142,Active
46010310,46X152,Active
35130193,35X014,Active
25090006,25X048,Active
7010662,07X057,Active
5010953,05X100,Active
5012135,05X100,Active
16010198,16X024,Active
9170240,09X024,Active
22011671,22X094,Active
6011475,06X008,Active
45090226,45X056,Active
26320286,26X008,Active
35290070,35X052,Active
15650100,15X007,Active
31250332,31X099,Active
39050084,39X047,Active
13380409,13X208,Active
9090126,09X175,Active
34230092,34X106,Active
15010904,15X198,Terminated
12010204,12X046,Active
23110126,23X157,Active
42130081,16X983,Active
9180195,09X068,Active
10300021,10X049,Active
31011989,31X443,Active
35210063,35X141,Active
31011342,31X319,Active
16070037,16X807,Active
48270008,48X008,Active
2290011,02X023,Active
22410024,22X085,Active
19020016,19X123,Active
5490022,05X091,Active
38010529,38X002,Active
44200176,42X089,Active
5540075,05X164,Active
30010696,30X047,Active
17240199,17X038,Active
16020152,16X051,Active
19010547,25X038,Active
16210124,16X035,Active
16010458,16X445,Active
14090051,14X062,Active
16150106,16X1197,Active
41220074,41X011,Active
22010528,22X203,Active
41100015,41X011,Active
2250074,02X186,Active
27110080,27X070,Terminated
7350287,07X110,Active
6240019,06X031,Active
17010387,17X110,Active
25012581,25X290,Active
16170153,16X852,Active
16140126,16X835,Active
34010904,34X098,Active
12010159,12X101,Terminated
22012056,22X004,Active
44270304,44X008,Active
30140108,30X075,Active
14130034,14X079,Active
17240368,17X038,Active
1050038,01X046,Active
2110225,02X012,Active
34070113,34X037,Active
16140022,16X610,Active
16210061,16X722,Active
16170504,16X120,Terminated
45030204,45X020,Active
31013213,31X029,Active
7300009,07X061,Active
16510256,16X083,Active
17070413,17X001,Active
16530164,16X098,Active
21190229,21X004,Active
25011985,25X005,Active
6090089,06X142,Active
30210002,16X912,Active
44270077,44X043,Active
16010323,16X247,Active
9150076,09X177,Active
6011607,06X137,Active
41210006,41X010,Terminated
18260298,18X011,Active
46110031,46X037,Active
26350001,26X088,Active
14350004,14X064,Active
5060432,05X119,Active
13010620,13X004,Active
15420043,15X085,Active
44200106,44X137,Active
13010508,13X251,Active
8050017,08X009,Active
6460024,06X021,Active
19230051,19X128,Active
23011359,23X103,Active
23010941,23M04,Active
12010471,12X042,Terminated
7010063,07X049,Active
10010880,10X128,Active
28011056,28X028,Active
16250265,16X062,Active
10050233,10X038,Active
15650051,15X019,Active
31011194,31X464,Active
16210538,16X412,Active
16260212,16X1049,Active
4010473,04X115,Active
24240028,24X013,Active
38010612,38X001,Active
30010620,30X047,Active
31012628,31X031,Terminated
23010474,23X069,Active
6060005,06X037,Active
6050444,06X267,Active
43020033,43X016,Active
13380716,13X136,Active
9220054,09X136,Active
47010494,47X025,Active
7010992,07X001,Active
5470001,05X217,Active
48110074,48X055,Active
6510060,06X031,Terminated
16160191,16X622,Active
10430118,10X133,Terminated
26520017,26X073,Active
27010627,27X043,Active
9230482,09X004,Active
44320066,44X123,Active
44200075,44X075,Terminated
31013315,31X084,Active
26010605,26X037,Active
42120065,42X072,Active
16020397,16X793,Active
16130303,16X813,Terminated
25050180,25X042,Active
13500179,13X308,Active
48010654,48X036,Active
31012460,31X165,Active
48230001,48X056,Active
31012795,31X091,Active
15150012,15X026,Active
9200094,09X188,Active
5010116,05X209,Active
6470156,06X190,Active
43120003,43X023,Active
15320048,15X006,Active
14020032,14X012,Active
15480084,15X178,Active
2010043,02X125,Active
23011002,23X010,Active
16250215,16X876,Active
39070143,07X036,Active
29450521,29X012,Active
16560069,16X726,Active
10010103,10X022,Active
14010643,14X138,Active
18260081,18X013,Active
15350013,15X071,Active
1010775,01X005,Active
43270080,43X042,Active
31180007,31X282,Active
6010967,06X220,Active
16020413,16X030,Active
40130102,40X025,Active
2220051,02X009,Active
40010688,40X001,Active
41100026,23X062,Terminated
11010252,11X006,Active
5010683,05X136,Active
23011434,23X114,Active
24210030,24X025,Active
37010367,37X002,Active
38050062,38X064,Active
48200147,48X127,Active
16150110,16X041,Active
15560023,15X163,Active
30010873,36X009,Active
42190220,42X001,Active
15200145,15X066,Terminated
5011529,05X039,Active
31220090,31X270,Terminated
25011266,25X028,Terminated
31080709,31X307,Active
7050029,07X023,Terminated
27110055,27X028,Active
43220073,43X008,Active
28300005,28X058,Active
10010467,10X025,Terminated
29450252,29X090,Active
19390092,19X036,Active
16380077,16X821,Terminated
3010359,03X110,Active
28330062,28X014,Active
28010010,28X129,Active
5010216,05X209,Active
4040515,04X059,Active
27070151,27X023,Active
21150137,21X042,Active
10040019,10X156,Active
6400016,06X128,Active
25061347,25X192,Active
3010904,03X072,Active
17070208,17X068,Active
9140187,09X019,Active
39070009,39X052,Active
10010959,10X006,Active
48010867,48X003,Active
42010204,42X078,Active
23011604,23X077,Active
30140033,30X075,Active
12010100,12X100,Active
28390034,28X010,Active
24040002,24X019,Active
5050096,05X052,Active
16050791,16X1108,Active
13340131,13X191,Active
7260112,07X008,Active
36110124,36X079,Active
28010409,28X040,Active
25011181,25X198,Active
12120020,12X012,Active
39010751,39X027,Active
16410017,16X748,Active
29260020,29X056,Active
9040177,09X244,Active
34280231,34X102,Active
48010211,48X111,Active
46280027,46X033,Active
29350020,29X034,Active
35080337,35X153,Active
29450278,29X141,Active
26590158,26X039,Active
31012804,31X312,Active
16140055,16X587,Active
16400426,16X857,Active
26590164,26X017,Active
20160042,20X009,Terminated
8050024,08X009,Active
30010941,30X097,Active
29011230,29X107,Active
31020084,31X413,Active
16270137,09X159,Active
41110063,41X081,Active
26470064,26X043,Active
14010698,14X090,Terminated
19330259,19X161,Active
31250265,31X452,Active
11040004,11X008,Active
27160146,27X034,Active
5440022,05X029,Active
44270582,44X006,Active
26080224,26X126,Active
3020271,03X025,Active
23010585,23X001,Active
16280327,16X172,Active
26090293,26X041,Active
6540017,06X041,Active
38190021,38X027,Active
6010590,06X052,Active
24010369,24X085,Active
21090027,21X124,Active
14030009,14X118,Active
16380154,16X1043,Active
23011319,23X110,Active
2080029,02X178,Active
16490494,16X1074,Active
14300017,14X018,Active
24011153,24X004,Active
45030272,45X045,Active
40010691,40X001,Active
4070495,04X039,Active
40010736,40X017,Active
34011198,34X068,Active
4040149,04X042,Active
3220035,03X010,Active
26170019,26X149,Active
43090124,43X056,Active
35280026,35X065,Active
16290093,16X428,Active
14160208,14X041,Active
16020366,16X376,Active
13020016,13X173,Terminated
46070016,46X011,Active
32010548,32X055,Active
14390006,14X122,Active
46010249,46X007,Active
6050086,06X114,Active
35290072,35X053,Active
7330099,07X008,Active
10310095,10X068,Active
14130006,14X042,Active
14390003,14X122,Active
13380799,13X136,Active
45090605,45X053,Active
35080338,35X153,Active
5250006,05X113,Active
16260299,16X1049,Active
47090011,47X019,Active
35230085,16X134,Active
10010515,10X034,Active
23011454,36X036,Active
6380001,06X019,Active
6011454,06X008,Active
12010343,12X100,Active
25030221,25X031,Active
46010178,46X167,Active
29010250,29X107,Active
7010775,07X021,Active
16030170,16X710,Active
16430110,16X1083,Active
14011224,14X120,Active
44010390,44X071,Active
13220174,13X076,Active
10210046,10X116,Active
14010924,14X077,Active
16350192,31X400,Active
13380416,13X294,Active
34140010,34X015,Active
28130249,28X044,Active
7360107,07X107,Active
6470112,06X024,Active
40060046,40X007,Active
6090109,06X016,Active
7020018,07X026,Active
31080782,31X394,Active
48240068,48X139,Active
35070154,35X010,Active
30150018,30X070,Active
6240014,06X031,Active
31080532,31X317,Active
18260309,18X011,Active
22011743,22X120,Active
3011056,03X016,Active
48270176,48X034,Active
4010070,04X098,Active
25012609,25X003,Active
23110191,23X157,Active
47010530,47X025,Active
13450089,13X054,Active
2011063,02X067,Active
26590092,26X017,Active
35020008,35X017,Active
1280033,01X053,Terminated
13100013,13X169,Active
16500326,16X595,Active
10010729,10X128,Terminated
11010768,11X017,Active
8010086,08X072,Active
15580044,15X136,Active
16090680,16X645,Active
15011205,15X001,Active
3140052,03X001,Active
34010942,34X068,Active
29320402,29X018,Active
44250020,44X135,Active
26470066,26X043,Active
15010914,15X001,Active
23030142,23X093,Active
15010975,15X038,Active
14010027,14X046,Active
22070050,22X116,Terminated
23011325,23X012,Active
26011098,26X010,Active
12100162,12X087,Active
28010819,28X002,Active
6030002,06X151,Terminated
22270004,22X186,Active
5011886,05X093,Active
31160192,31X230,Active
36150073,36X081,Active
39210107,39X043,Active
5130061,05X022,Active
6340098,06X032,Active
3010577,03X004,Active
6160017,06X026,Active
27110085,27X122,Active
19010189,19X094,Active
18120005,18X027,Active
29340006,29X163,Active
39050101,39X064,Active
47010285,47X066,Active
5190032,05X021,Active
46010753,46X006,Active
17070296,17X104,Active
35300047,35X049,Active
9190322,09X133,Active
27100028,27X022,Active
35240146,35X080,Active
29011070,29X001,Active
26100005,26X055,Active
11010614,11X002,Active
5370124,05X172,Active
36100079,36X016,Active
5010093,05X061,Active
31040310,31X101,Active
14280087,14X017,Active
43090248,05X096,Terminated
31040109,31X012,Active
7010602,07X098,Active
40010029,40X004,Active
27060020,27X068,Active
42170112,42X019,Active
26550059,26X125,Active
17011086,17X003,Active
34240002,34X045,Active
44200129,44X128,Active
13010965,13X103,Active
21310008,21X083,Active
20011059,20X036,Active
30150028,30X070,Active
31180099,31X217,Active
47030066,47X028,Active
22011980,22X005,Active
42070229,42X040,Active
21360077,21X033,Active
46050046,46X001,Active
43180037,43X052,Active
16400510,16X181,Active
6350024,06X118,Active
29320176,29X018,Active
22011651,22X057,Active
26150005,26X141,Active
34160078,34X007,Active
14030077,14X020,Active
26020051,26X120,Active
21150180,21X092,Active
2180015,02X208,Active
16170709,16X098,Terminated
14180044,14X106,Active
13011199,13X129,Active
5540040,05X112,Active
33010028,33X004,Active
44060003,44X013,Active
1010159,01X065,Active
2010695,02X118,Active
40010562,40X002,Active
12010535,12X093,Active
7010160,07X050,Active
6050273,06X267,Active
5011667,05X215,Active
28070023,28X018,Active
32010061,32X006,Active
27270090,27X153,Active
2140074,02X026,Active
23010296,23X083,Active
3011005,03X003,Active
6490061,06X201,Active
44220241,16X848,Active
16090621,16X584,Active
35320066,35X032,Terminated
38080074,38X067,Active
19080151,19X032,Active
13380589,13X110,Active
16550143,16X672,Active
10011113,10X006,Active
16230142,16X818,Active
12060112,12X123,Active
28100006,28X104,Active
23110196,23X057,Active
16170750,16X130,Active
13470014,13X023,Active
25060806,25X225,Active
12160019,12X016,Active
48250005,48X013,Active
16380084,16X1234,Active
35140017,35X094,Active
13380092,13X156,Active
26580027,26X117,Terminated
23010382,23X078,Active
41100069,41X005,Active
29010496,29X079,Terminated
13380714,13X296,Active
28011030,28X003,Active
31180113,31X216,Active
42120024,42X072,Active
23030086,23X093,Active
45090600,45X072,Active
17011139,17X134,Active
15011542,15X074,Active
10010472,10X039,Active
25070244,25X125,Active
16230131,16X008,Active
24011317,24X006,Active
3220005,03X027,Active
14030084,14X081,Terminated
3220049,03X010,Active
13010505,13X129,Active
25060959,25X165,Active
16520049,16X024,Active
28010710,28X081,Active
23060236,23X029,Active
16040308,16X346,Active
5011286,05X124,Active
19011210,19X097,Active
20020111,20X081,Active
44290155,44X021,Active
26010925,26X124,Active
5010737,05X099,Active
40130040,40X064,Active
13390038,13X344,Active
5011474,05X065,Active
31230076,31X238,Active
23011670,23X083,Active
28040033,28X034,Active
10430094,10X037,Active
36160021,36X029,Active
25030150,25X032,Active
39220055,39X036,Active
34011281,34X096,Active
18260427,18X053,Active
10050007,10X069,Active
40100082,12X016,Active
34070141,34X056,Active
6010709,06X177,Active
31170018,31X283,Terminated
18100069,18X040,Active
1010586,01X005,Active
27120063,27X021,Active
16250433,16X753,Active
35180115,35X079,Active
44150017,44X014,Active
34010140,34X086,Active
47110164,47X001,Active
16040470,16X218,Active
7310014,07X125,Active
2260005,02X025,Active
5011959,05X233,Active
6010018,06X007,Active
9070562,09X002,Active
40180006,40X036,Active
3140047,03X007,Active
26320083,26X122,Active
32070006,32X056,Active
42260070,42X013,Active
25090093,25X116,Active
17011178,17X154,Active
2340098,02X022,Active
16500286,16X817,Active
27011071,27X089,Terminated
25012543,25X086,Active
25011925,25X042,Active
27260176,27X082,Active
9140122,09X042,Active
29440317,29X173,Active
2010316,02X046,Active
22070075,22X116,Active
28010928,28X040,Active
30050009,30X071,Active
48270466,48X008,Active
22090006,22X067,Active
27170149,27X012,Active
6010469,06X006,Active
18260413,18X078,Active
16430088,16X834,Active
48100214,48X135,Active
21010784,21X063,Active
2320114,02x21,Active
6011092,06X006,Active
7010742,07X098,Active
36170136,36X088,Active
17011206,17X003,Active
23040031,23X033,Active
19010250,19X005,Active
31040185,31X140,Active
19260056,19X063,Terminated
13010401,13X067,Active
29280005,29X031,Active
17130034,17X019,Terminated
31013100,31X024,Active
42170143,42X033,Active
35010284,35X049,Active
39110042,39X020,Active
16050251,16X1108,Active
44190152,44X141,Active
44270141,44X093,Active
11010726,11X002,Active
13480025,13X162,Active
36050198,36X053,Active
30150026,30X070,Active
35210053,35X058,Active
3010654,03X037,Active
13390144,13X125,Active
17240168,17X038,Active
48010735,48X022,Active
27050068,27X032,Active
7011699,07X100,Active
6290108,06X113,Active
9220048,09X233,Active
31080952,31X496,Active
30120229,30X053,Active
2320112,02x21,Active
4010035,04X003,Active
6080104,06X018,Active
31040374,31X209,Active
7060036,07X027,Active
31250032,31X513,Active
2160007,02X140,Active
21100004,21X029,Active
48330134,48X138,Active
10010911,10X115,Active
25060376,25X074,Active
31011231,31X027,Active
28010488,28X074,Active
16520428,16X126,Active
36240013,36X021,Active
48250026,48X113,Active
16010122,16X014,Active
44350019,44X139,Terminated
9070451,16X835,Active
19010173,19X015,Active
3020362,03X108,Active
13130029,13X051,Active
8011051,08X024,Active
22011516,22X039,Active
26080207,26X040,Active
17010472,17X003,Active
25012676,25X029,Active
35290099,35X052,Active
21360102,21X091,Active
17011211,17X003,Active
16520596,16X025,Terminated
16270178,16X581,Active
28011048,28X081,Active
4010532,04X025,Active
31013122,31X414,Active
13380721,13X110,Active
6011568,06X137,Active
17010809,17X102,Active
36150098,36X081,Active
9070383,09X002,Active
5110018,05X192,Active
25012605,25X193,Active
44120044,44X030,Active
39020001,39X095,Active
31050185,31X170,Active
16020336,16X794,Active
10430014,10X012,Terminated
7260229,07X064,Active
16280171,16X922,Active
29440232,29X078,Active
15080023,15X196,Active
10410046,10X126,Active
5440008,05X029,Active
30170005,30X040,Active
2300061,02X086,Active
43090211,43X087,Active
13380015,13X111,Active
34010951,34X025,Active
15010896,15X001,Active
32120021,32X004,Active
13190048,13X116,Active
21010547,21X069,Active
2340045,02X162,Terminated
16500517,16X102,Active
29010992,29X066,Active
16420331,16X428,Active
29260012,29X056,Active
44340010,02X061,Active
6011346,06X004,Active
5490041,05X031,Active
30010780,30X103,Active
23012007,23X072,Active
25011377,25X010,Active
23080171,23X162,Active
5011781,05X078,Active
26650019,26X143,Terminated
25011775,25X085,Active
38050021,38X024,Active
6470206,06X183,Active
12010180,12X001,Active
3060022,03X069,Terminated
16510140,16X1040,Active
2090002,02X021,Active
22480152,22X026,Active
5011504,05X039,Terminated
45030230,45X040,Active
48110063,48X055,Active
11010773,11X002,Active
44010672,44X049,Active
39010562,39X003,Active
5050097,05X187,Active
29320339,27X032,Active
16120107,16X040,Active
36120011,36X026,Active
16250278,16X856,Active
2230053,02X035,Terminated
25050278,25X068,Active
30030023,30X049,Active
7350044,07X110,Active
24090009,24X066,Active
8011298,08X005,Active
8010617,08X025,Active
28010960,28X079,Active
16120200,16X200,Active
42250035,42X024,Active
22480135,22X026,Active
16490534,09X070,Active
46130143,46X114,Active
27011031,27X040,Active
6540019,06X038,Active
45090260,45X054,Active
16030196,16X710,Active
44270156,44X187,Active
26080250,26X152,Active
27160099,27X062,Active
36050098,36X025,Active
43060002,43X025,Active
42170382,42X127,Active
16220313,16X914,Active
28010868,28X002,Active
22012036,22X058,Active
21140027,21X047,Active
17130046,17X019,Active
13390443,13X194,Active
12010666,12X100,Active
8011267,08X004,Active
39270007,39X043,Active
26011132,26X065,Active
48010362,48X125,Active
21180062,21X101,Active
29010996,29X094,Active
17070316,17X089,Active
39070160,39X012,Active
15260008,15X188,Active
30020002,30X114,Terminated
6010878,06X048,Active
42100053,42X098,Active
13380931,13X025,Active
16120240,16X200,Active
4040367,04X005,Active
31011593,31X021,Active
3010591,03X021,Active
24010936,24X001,Active
19160065,19X108,Active
5060276,05X070,Active
30090137,30X046,Active
44010187,44X087,Active
35250042,35X135,Active
48380028,48X015,Active
46010696,46X009,Active
47050035,16X606,Active
10430129,10X113,Active
3110021,03X020,Active
35180198,35X003,Active
35010282,35X040,Active
22010602,22M10,Terminated
16260352,16X488,Active
23020068,23X091,Active
2280101,02X108,Terminated
6490023,06X139,Active
30010811,30X047,Active
44280020,44X054,Active
23010264,23X083,Active
47030125,47X040,Active
6220106,06X215,Active
31080132,31X092,Active
19040103,19X034,Active
48110076,48X127,Active
28010856,28X039,Active
20110080,20X093,Active
16310023,16X094,Active
34010736,34X001,Active
22011652,22X016,Active
24240049,24X036,Active
7060034,07X045,Active
28130060,28X044,Active
22100089,22X166,Active
32140019,32X010,Terminated
36050021,36X025,Active
18070022,18X072,Active
22350051,22X033,Active
22340217,22X029,Active
9190152,09X097,Active
43090051,43X049,Active
29360027,29X002,Active
11010495,11X003,Active
16220400,16X1084,Active
42140141,42X002,Active
43010069,43X002,Active
27240018,27X017,Active
24270029,24X029,Active
48260013,48X118,Active
23110095,23X090,Active
31080668,31X753,Active
31040244,31X029,Active
17070337,17X037,Active
16090324,16X148,Active
5012086,05X185,Active
29450395,29X095,Active
39010491,39X002,Active
43010255,43X081,Active
43150097,43X040,Active
31120036,31X127,Active
26010740,26X067,Active
38010545,38X001,Active
47010228,47X084,Active
16250117,16X856,Active
1010899,01X049,Active
13130034,13X051,Active
19460009,19X060,Active
2290030,02X172,Active
11010637,11X007,Active
5011817,05M13,Active
16250125,16X548,Active
22260047,22X163,Active
2080077,02X010,Active
16260325,16X008,Active
28010902,28X057,Active
13530001,13X246,Terminated
24011065,24X083,Active
6030036,06X151,Active
39070202,39X012,Active
34010793,34X008,Active
46210005,46X110,Active
16470030,16X1073,Active
5030047,05X043,Active
15011294,15X051,Active
16150134,16X870,Active
26320244,26X071,Active
15011589,19X050,Active
2330159,02X148,Active
40010744,40X056,Active
29450309,29X012,Terminated
24110041,24X030,Active
24220137,24X027,Active
27011178,27X003,Active
13380822,13X029,Active
16300027,35X089,Active
15330171,15X013,Active
43010325,43X039,Active
46070345,46X081,Active
24090019,24X039,Terminated
29010440,29X051,Active
18010137,18X070,Active
48010064,48X047,Active
11060034,11X013,Active
7011033,07X068,Active
9230094,09X004,Active
31150192,31X310,Active
35200018,35X034,Active
2110243,02X042,Active
42190282,42X001,Active
3010567,03X076,Terminated
32120038,32X041,Active
9050192,09X168,Active
44140023,44X022,Active
27010561,27X003,Active
26420016,26X138,Active
39220003,39X022,Active
15270149,15X062,Active
47060046,47X037,Active
34220065,34X041,Active
25012121,25X069,Active
29150039,31X124,Terminated
39250009,39X049,Active
15340202,15X292,Active
45090247,45X035,Active
7090004,07X111,Active
16330184,16X077,Active
5010172,05X208,Active
32050064,32X002,Active
46070338,46X002,Active
5011424,05X040,Active
13500099,13X069,Active
15490009,15X083,Active
3140090,17X003,Active
22370051,22X061,Active
10010881,26X082,Active
35180163,35X079,Active
23011010,23X083,Active
21340001,21X150,Active
46140018,46X092,Active
10020030,10X112,Active
9230258,09X112,Active
24011236,24X021,Active
7011641,07M06,Active
9150071,09X177,Active
22100140,22X150,Active
15010125,15X074,Active
25050048,25X042,Active
40100037,40X006,Active
22011707,22X152,Active
12220021,12X028,Active
16020332,16X775,Terminated
2040024,02X060,Active
23011611,23X096,Active
34010669,34X105,Active
16240366,16X805,Active
31020017,31X276,Active
16350171,16X111,Terminated
17270198,17X108,Terminated
4040526,04X059,Active
7350307,07X103,Active
37010312,37X006,Active
13200026,13X049,Active
1260005,01X045,Active
16040292,16X641,Active
47110221,47X026,Active
24040042,24X019,Active
5060242,05X120,Active
34280028,34X033,Active
15230041,15X038,Active
41010659,41X058,Active
43150105,25X144,Active
23020063,23X031,Active
27210004,27X071,Terminated
21060176,21X071,Terminated
24011230,24X070,Active
21330066,21X007,Active
14380291,14X019,Active
27080104,27X016,Active
28130395,28X166,Active
9080242,09X039,Active
48100037,48X089,Active
23040029,23X033,Active
13220177,13X018,Active
18080035,18X087,Active
16530223,16X774,Active
16500573,16X135,Active
27210009,27X071,Active
17010100,17X154,Active
44270569,44X063,Active
48270317,48X086,Active
30010281,30X084,Active
42170079,42X043,Active
15480116,15X027,Active
38150022,38X058,Active
20010872,20X032,Active
16140228,16X857,Active
28200004,28X016,Active
18280056,18X020,Active
18080023,18X022,Terminated
15340235,15X033,Active
28270031,28X024,Active
25012264,25X021,Active
2330249,02X114,Active
31250270,31X504,Active
22012174,22X057,Active
26180113,26X119,Active
34230103,34X106,Active
2240051,02X219,Active
22520012,22X063,Active
16050412,16X811,Active
23110087,23X162,Active
12120026,12X012,Active
16390474,16X856,Terminated
16240448,16X386,Active
23011077,23X165,Active
28330060,28X075,Active
19130031,19X045,Active
22012374,22X005,Active
40120016,40X042,Active
29320328,29X060,Active
43070001,43X035,Active
14011057,14X091,Active
16170665,16X393,Active
5590010,05X010,Active
27080110,27X049,Active
5030091,05X033,Active
18010863,18X042,Active
23030067,23X100,Active
27110031,27X122,Active
7140013,07X063,Active
18010633,18X002,Active
44150058,44X014,Terminated
6050288,06X144,Active
4040514,04X004,Active
44270426,44X063,Active
35290090,35X052,Active
36230030,36X022,Active
27010756,27X044,Active
34280192,34X013,Active
16550317,16X826,Terminated
28010955,28X129,Active
37010110,37X003,Active
48330068,31X075,Active
13380763,13X136,Active
30010296,30X033,Active
19011525,19X151,Active
2011156,02X140,Active
21230098,21X181,Active
34060035,34X038,Active
15560031,15X063,Active
25050140,25X042,Active
14380328,14X078,Active
44300029,09X196,Active
34011143,34X025,Active
6010357,06X005,Active
20010185,16X051,Active
46130123,46X070,Active
35080317,35X039,Active
46150017,22X086,Active
21150102,21X043,Active
31080381,31X437,Active
4210042,04X011,Active
10011156,10X006,Active
13130044,13X274,Active
2011225,02X187,Active
23011591,23X105,Active
18260491,18X011,Active
26530003,26X097,Active
46170036,46X004,Active
18120370,18X027,Active
9011000,09X011,Active
30200221,30X053,Active
34011241,34X036,Active
5230011,05X032,Active
34220042,34X041,Active
14011033,14X137,Active
15500208,15X141,Active
29280011,29X031,Active
18130127,18X070,Active
38120025,38X015,Active
9080085,09X039,Active
15140007,15X129,Active
29011268,29X166,Active
4040220,04X023,Active
42180046,42X025,Active
35120104,35X111,Active
29320469,29X018,Active
15420050,15X227,Active
12100065,12X086,Active
4070397,04X122,Active
6540015,06X038,Active
41200121,41X054,Active
21190179,21X003,Active
42080030,42X041,Active
19011808,19X005,Active
31012294,31X427,Active
18160115,18X033,Active
14010338,14X052,Terminated
4060098,04X009,Active
10050207,10X069,Terminated
22160001,22X181,Active
25061334,25X003,Active
16490543,16X478,Active
28180003,28X026,Active
14200055,14X144,Active
31100087,31X069,Active
28400037,21X031,Active
16270145,16X073,Active
17360008,17X029,Active
18010233,18X108,Active
19010403,19X149,Terminated
16490297,16X551,Active
34010349,34X008,Active
44210093,44X046,Active
20010560,20X019,Active
47010112,47X040,Terminated
3010242,03X028,Active
20110086,20X057,Active
42190360,42X035,Active
48010939,48X107,Active
16060225,16X644,Active
16210347,16X141,Active
19330223,19X162,Active
3220040,03X010,Active
44270371,44X085,Active
3020108,03X108,Terminated
13380935,13X135,Active
44250033,44X135,Active
5060400,05X119,Active
10070022,10X081,Active
19030173,19X093,Active
16540054,16X023,Active
16220543,16X625,Active
29290045,29X070,Terminated
20010510,20X077,Active
41200015,41X004,Active
38050101,38X022,Active
11010626,11X006,Active
15011463,15X148,Active
37010341,29X145,Terminated
29470053,29X017,Active
16230242,16X1505,Active
43010178,43X031,Active
42180026,42X036,Active
30090158,30X069,Active
31080669,31X040,Active
